"","SampleID","start_date","species","genotype","inoculum","comm","slope","lag","LDT"
"230","2023_04_05_C32_112_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0010604,3465.67213176614,6.48259616296774
"231","2023_04_05_C32_113_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"232","2023_04_05_C32_114_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0012326,2796.86794345434,6.33211659885447
"233","2023_04_05_C32_115_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00066736,2562.19676730085,6.94566800693397
"234","2023_04_05_C32_116_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00057035,1733.91601112864,7.1027474299087
"235","2023_04_05_C32_117_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0011628,4168.51386626391,6.39041146869789
"236","2023_04_05_C32_118_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"237","2023_04_05_C32_119_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"238","2023_04_05_C32_120_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"239","2023_04_05_C32_121_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00099828,2298.26095489957,6.54296383929881
"240","2023_04_05_C32_122_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00094228,2815.93579222581,6.6006951670582
"241","2023_04_05_C32_123_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"242","2023_04_05_C32_124_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00031116,2480.44769004203,7.70869038804404
"243","2023_04_05_C32_125_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00071536,3487.75783960812,6.87621172489694
"244","2023_04_05_C32_126_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"245","2023_04_05_C32_127_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"246","2023_04_05_C32_128_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"247","2023_04_05_C32_130_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"248","2023_04_05_C32_131_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00078153,3216.83072762028,6.78774410054194
"249","2023_04_05_C32_132_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0014746,2818.88969958976,6.15285559182706
"250","2023_04_05_C32_133_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0011681,1785.66667716359,6.38586386122096
"251","2023_04_05_C32_134_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00092608,3347.9124999369,6.61803701337955
"252","2023_04_05_C32_135_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"253","2023_04_05_C32_136_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"254","2023_04_05_C32_137_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"255","2023_04_05_C32_138_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00055069,3005.56320248255,7.13782559998615
"256","2023_04_05_C32_139_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"257","2023_04_05_C32_140_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.00084836,1891.14410416495,6.70569256337546
"258","2023_04_05_C32_141_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0010745,2432.10671717911,6.46938692130005
"259","2023_04_05_C32_142_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"260","2023_04_05_C32_143_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"261","2023_04_05_C32_144_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0013319,2399.99999875016,6.25463586417563
"262","2023_04_05_C32_145_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0020082,3124.16828160055,5.84400355993727
"263","2023_04_05_C32_146_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0012758,3045.19152422731,6.29766892557476
"264","2023_04_05_C32_147_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0012447,1692.5498007795,6.32234782137568
"265","2023_04_05_C32_148_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"266","2023_04_05_C32_149_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"267","2023_04_05_C32_150_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"268","2023_04_05_C32_151_ss","2023_04_05","S. lycopersicum","C32","ss","f",NA,NA,NA
"269","2023_04_05_C32_152_ss","2023_04_05","S. lycopersicum","C32","ss","ok",0.0014564,3402.11118373886,6.16527472108133
"270","2023_04_05_LA1559_1_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"271","2023_04_05_LA1559_2_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"272","2023_04_05_LA1559_3_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"273","2023_04_05_LA1559_4_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"274","2023_04_05_LA1559_5_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"275","2023_04_05_LA1559_6_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"276","2023_04_05_LA1559_7_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"277","2023_04_05_LA1559_8_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"278","2023_04_05_LA1559_9_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"279","2023_04_05_LA1559_10_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"280","2023_04_05_LA1559_11_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"281","2023_04_05_LA1559_12_mock","2023_04_05","S. habrochaites","LA1559","mock",NA,NA,NA,NA
"282","2023_04_05_LA1753_33_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"283","2023_04_05_LA1753_34_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"284","2023_04_05_LA1753_35_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"285","2023_04_05_LA1753_36_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"286","2023_04_05_LA1753_37_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"287","2023_04_05_LA1753_38_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"288","2023_04_05_LA1753_39_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"289","2023_04_05_LA1753_40_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"290","2023_04_05_LA1753_41_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"291","2023_04_05_LA1753_42_mock","2023_04_05","S. habrochaites","LA1753","mock",NA,NA,NA,NA
"292","2023_04_05_LA2167_53_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"293","2023_04_05_LA2167_54_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"294","2023_04_05_LA2167_55_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"295","2023_04_05_LA2167_56_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"296","2023_04_05_LA2167_57_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"297","2023_04_05_LA2167_58_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"298","2023_04_05_LA2167_59_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"299","2023_04_05_LA2167_60_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"300","2023_04_05_LA2167_61_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"301","2023_04_05_LA2167_62_mock","2023_04_05","S. habrochaites","LA2167","mock",NA,NA,NA,NA
"302","2023_04_05_LA2409_63_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"303","2023_04_05_LA2409_64_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"304","2023_04_05_LA2409_65_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"305","2023_04_05_LA2409_66_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"306","2023_04_05_LA2409_67_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"307","2023_04_05_LA2409_68_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"308","2023_04_05_LA2409_69_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"309","2023_04_05_LA2409_70_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"310","2023_04_05_LA2409_71_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"311","2023_04_05_LA2409_72_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"312","2023_04_05_LA2409_73_mock","2023_04_05","S. habrochaites","LA2409","mock",NA,NA,NA,NA
"313","2023_04_05_LA2864_74_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"314","2023_04_05_LA2864_75_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"315","2023_04_05_LA2864_76_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"316","2023_04_05_LA2864_77_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"317","2023_04_05_LA2864_78_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"318","2023_04_05_LA2864_79_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"319","2023_04_05_LA2864_80_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"320","2023_04_05_LA2864_81_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"321","2023_04_05_LA2864_82_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"322","2023_04_05_LA2864_83_mock","2023_04_05","S. habrochaites","LA2864","mock",NA,NA,NA,NA
"323","2023_04_05_C32_84_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"324","2023_04_05_C32_85_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"325","2023_04_05_C32_86_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"326","2023_04_05_C32_87_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"327","2023_04_05_C32_88_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"328","2023_04_05_C32_89_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"329","2023_04_05_C32_90_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"330","2023_04_05_C32_91_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"331","2023_04_05_C32_92_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"332","2023_04_05_C32_93_mock","2023_04_05","S. lycopersicum","C32","mock",NA,NA,NA,NA
"333","2023_04_25_LA1559_1_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00081252,694.842751358352,6.74885710809706
"334","2023_04_25_LA1559_2_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00071598,1829.99999014494,6.87534540377299
"335","2023_04_25_LA1559_3_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00068845,3012.78597884285,6.91455494349223
"336","2023_04_25_LA1559_4_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00076358,3996.79168334128,6.81097973759744
"337","2023_04_25_LA1559_5_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00038085,2065.13152986884,7.50659204056381
"338","2023_04_25_LA1559_6_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0010343,3989.31816355204,6.50751748899885
"339","2023_04_25_LA1559_7_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00063086,1466.43595006283,7.00191366950574
"340","2023_04_25_LA1559_8_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00066071,1949.99999072043,6.95568262299892
"341","2023_04_25_LA1559_9_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0010236,2461.65874071774,6.51791653309698
"342","2023_04_25_LA1559_10_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00058038,2873.67031237888,7.0853145759601
"343","2023_04_25_LA1559_11_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0010396,3923.37184780928,6.50240633461527
"344","2023_04_25_LA1559_12_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00086396,4132.89114240768,6.68747116594656
"345","2023_04_25_LA1559_13_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"346","2023_04_25_LA1559_14_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00049895,3140.90976316851,7.23649174705229
"347","2023_04_25_LA1559_15_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"348","2023_04_25_LA1559_17_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00091279,2307.15922295807,6.63249179419712
"349","2023_04_25_LA1559_18_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00065802,2088.61381563822,6.95976231138244
"350","2023_04_25_LA1559_19_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00068852,2127.45906091882,6.9144532709793
"351","2023_04_25_LA1559_20_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00037955,2585.23497118964,7.51001129691983
"352","2023_04_25_LA1559_21_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00096868,3922.58025665092,6.57306331739031
"353","2023_04_25_LA1559_22_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0017265,1970.02787456952,5.99514612055256
"354","2023_04_25_LA1559_23_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00086273,3118.46889243465,6.68889585735966
"355","2023_04_25_LA1559_24_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00053745,4021.74475463386,7.16216190496354
"356","2023_04_25_LA1559_25_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00080839,1547.45343166387,6.75395302204346
"357","2023_04_25_LA1559_26_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00061356,1844.45701511403,7.0297195785027
"358","2023_04_25_LA1559_27_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00044439,2694.6978100409,7.35229508212054
"359","2023_04_25_LA1559_28_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"360","2023_04_25_LA1559_29_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0002639,4132.06420116747,7.87342739387333
"361","2023_04_25_LA1559_30_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00069537,2296.34469116357,6.90455355937792
"362","2023_04_25_LA1559_31_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00078049,1998.64876965996,6.78907570980901
"363","2023_04_25_LA1559_32_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"364","2023_04_25_LA1559_33_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"365","2023_04_25_LA1559_34_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.0011936,2232.74597204469,6.36426840793311
"366","2023_04_25_LA1559_35_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00081634,1740.00000023454,6.74416670253329
"367","2023_04_25_LA1559_36_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00013495,2223.79049347491,8.5440932979186
"368","2023_04_25_LA1559_37_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00054912,2767.92917935212,7.14068064052307
"369","2023_04_25_LA1559_38_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00095738,5354.1794631826,6.58479725055257
"370","2023_04_25_LA1559_39_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00031903,2892.07642981245,7.68371249513247
"371","2023_04_25_LA1559_40_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00034142,2063.62824942533,7.61588424643
"372","2023_04_25_LA1559_41_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00024459,3205.35885587218,7.94941429803968
"373","2023_04_25_LA1559_42_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00073519,5485.46099346795,6.84886866817466
"374","2023_04_25_LA1559_43_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00080394,5841.58837500687,6.75947299785404
"375","2023_04_25_LA1559_44_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00083556,3669.47399271547,6.72089547864015
"376","2023_04_25_LA1559_45_ss","2023_04_25","S. habrochaites","LA1559","ss","f",NA,NA,NA
"377","2023_04_25_LA1559_46_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00094731,1970.83963259846,6.59537124823888
"378","2023_04_25_LA1559_47_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00049398,2103.15948037178,7.24650260684422
"379","2023_04_25_LA1559_48_ss","2023_04_25","S. habrochaites","LA1559","ss","ok",0.00077041,2235.15533894683,6.80207479671295
"380","2023_04_25_LA1753_122_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"381","2023_04_25_LA1753_123_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"382","2023_04_25_LA1753_124_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"383","2023_04_25_LA1753_125_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"384","2023_04_25_LA1753_126_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"385","2023_04_25_LA1753_127_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"386","2023_04_25_LA1753_128_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"387","2023_04_25_LA1753_129_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"388","2023_04_25_LA1753_130_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"389","2023_04_25_LA1753_131_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"390","2023_04_25_LA1753_132_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"391","2023_04_25_LA1753_133_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"392","2023_04_25_LA1753_134_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"393","2023_04_25_LA1753_135_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"394","2023_04_25_LA1753_136_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"395","2023_04_25_LA1753_137_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"396","2023_04_25_LA1753_138_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"397","2023_04_25_LA1753_139_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"398","2023_04_25_LA1753_140_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"399","2023_04_25_LA1753_141_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"400","2023_04_25_LA1753_142_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"401","2023_04_25_LA1753_143_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"402","2023_04_25_LA1753_144_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"403","2023_04_25_LA1753_145_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"404","2023_04_25_LA1753_146_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"405","2023_04_25_LA1753_147_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.00047419,1209.99999973255,7.28738955212212
"406","2023_04_25_LA1753_148_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"407","2023_04_25_LA1753_149_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"408","2023_04_25_LA1753_150_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"409","2023_04_25_LA1753_151_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"410","2023_04_25_LA1753_153_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.00058372,7605.73704290629,7.07957622158307
"411","2023_04_25_LA1753_156_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"412","2023_04_25_LA1753_158_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"413","2023_04_25_LA1753_159_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"414","2023_04_25_LA1753_160_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.00038469,974.405075993097,7.49655982224348
"415","2023_04_25_LA1753_161_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"416","2023_04_25_LA1753_162_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"417","2023_04_25_LA1753_163_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"418","2023_04_25_LA1753_164_ss","2023_04_25","S. habrochaites","LA1753","ss","f",NA,NA,NA
"419","2023_04_25_LA1753_165_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.0003738,5665.40955207162,7.52527674236115
"420","2023_04_25_LA1753_166_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.00040664,6241.75541321249,7.44106936424396
"421","2023_04_25_LA1753_167_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.0010073,934.343792526732,6.53396887443397
"422","2023_04_25_LA1753_168_ss","2023_04_25","S. habrochaites","LA1753","ss","ok",0.0001457,931.004845367931,8.46744792418145
"423","2023_04_25_LA2167_58_ss","2023_04_25","S. habrochaites","LA2167","ss","ok",0.00032603,1645.5717046095,7.66200823571002
